Test Name:,Hydraulic test 30 Jan 2023 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Notes:,1. short pressurization CP (last stage pressure was at 1000 psi - then reached 0 because the pump run out of water - the test will start again at 1000 psi) 2. HF at CV rate. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,Time,st0,st1,st2,st3,st4,st5,st6,st7,st8,st9,st10,st11,st12,st13,st14,st15,st16,st17,Name 19,Name 20,Name 21,Name 22,Name 23,Name 24,Name 25,Name 26,Name 27,Name 28,Name 29,Name 30,Name 31,Name 32,Name 41,Name 42,Name 43,Name 44,Name 45,Name 46,Name 47,Name 48,Name 49,Name 50,Name 51,Name 52,Name 53,Name 54,Name 55,Name 56,Name 57,Name 58,Name 59,Name 60,Name 61,Name 62,Name 63,Name 64,Name 65,Name 66,Name 67,Name 68,Name 69,Name 70,Name 71,Name 72,Pressure Transducer ,Wellbore Pressure,Name 35,Name 36,Name 37,Name 38,Name 39,Name 40,Pump A Pressure,Pump A Flow,Pump A Volume,Pump B Pressure,Pump B Flow,Pump B Volume,Accumulator 1 Vol,Accumulator 2 Vol,Accumulator 3 Vol,V A In,V A Out,V B In,V B Out,V ACC 1,V ACC 2,V ACC 3,V Sample,V ACC 1 Out (Phase III),V ACC 2 Out (Phase III),V ACC 3 Out (Phase III),Spare 11,Spare 12,Spare 13,Spare 14,Spare 15,Spare 16,Spare 17,Spare 18,Spare 19,Spare 20,Spare 21,Spare 22,Spare 23,Spare 24,Spare 25,Spare 26,Spare 27,Spare 28,Spare 29,Spare 30,Spare 31,Comment
20230130,09:43.4,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000001,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1381.88821,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,1380.877662,3852.189794,-17236.00789,-17236.1828,-17236.38903,-17236.46252,-17236.26074,-17236.23966,-17236.46849,499.2,0.030753,99.266869,499,0.005791,100.484171,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:44.4,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000001,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1381.887194,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,1380.880942,3858.42968,-17236.10958,-17236.16444,-17236.44557,-17236.36923,-17236.34272,-17236.31447,-17236.47557,499.2,0.030753,99.266869,499,0.005791,100.484171,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:45.4,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1381.889926,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,1380.877419,3850.515887,-17235.94708,-17236.16162,-17236.38478,-17236.3594,-17236.37945,-17236.25512,-17236.467,499.2,0.030116,99.26601,498.4,0.005791,100.483997,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:46.4,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1381.885906,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,1380.87864,3856.993131,-17235.99515,-17236.16451,-17236.39895,-17236.37772,-17236.37658,-17236.23539,-17236.41761,499.2,0.032433,99.265353,499,0.006949,100.483852,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:47.4,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1381.886434,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,1380.875247,3855.683972,-17236.01493,-17236.27594,-17236.34669,-17236.32832,-17236.30036,-17236.3244,-17236.45855,499.2,0.032433,99.264755,499,-0.002316,100.483881,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:48.4,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1381.883979,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,1380.877902,3858.361902,-17236.1011,-17236.21524,-17236.36083,-17236.47949,-17236.40915,-17236.27071,-17236.49534,499.2,0.032433,99.264755,499,-0.002316,100.483881,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:49.5,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1381.886969,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,1380.877433,3857.394286,-17236.02057,-17236.17007,-17236.54024,-17236.45402,-17236.3639,-17236.32291,-17236.57297,499,0.031043,99.263954,499,0.020502,100.483891,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:50.5,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1381.886964,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,1380.877412,3876.067467,-17235.9641,-17236.35658,-17236.30996,-17236.53321,-17236.32154,-17236.38512,-17236.56593,499.2,0.028958,99.263317,499,0,100.483891,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:51.5,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1381.883564,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,1380.876821,3855.150966,-17235.93589,-17236.2774,-17236.49076,-17236.38336,-17236.32009,-17236.39641,-17236.53494,499.2,0.030811,99.262728,499,0.003011,100.483881,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:52.5,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1381.879796,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,1380.873095,3848.183615,-17236.03611,-17236.2732,-17236.40603,-17236.45827,-17236.33147,-17236.38517,-17236.4811,499.2,0.030811,99.262728,499,0.003011,100.483881,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:53.5,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1381.882668,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,1380.866943,3874.217595,-17235.97682,-17236.3,-17236.47099,-17236.48796,-17236.32297,-17236.39782,-17236.53916,499,0.026641,99.262052,499,0.002548,100.483795,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:54.5,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1381.882709,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,1380.873529,3866.678173,-17235.95274,-17236.29018,-17236.39471,-17236.48229,-17236.29608,-17236.33853,-17236.45712,499.2,0.030464,99.261386,499,0.002316,100.483737,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:55.5,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1381.881934,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,1380.876923,3820.510763,-17236.0856,-17236.25767,-17236.46254,-17236.37633,-17236.35552,-17236.31022,-17236.50655,499.2,0.030116,99.260759,499,0.001969,100.483688,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:56.5,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1381.880456,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,1380.877443,3865.628804,-17236.07148,-17236.21811,-17236.32398,-17236.33675,-17236.31446,-17236.31441,-17236.46982,499.2,0.030116,99.260759,499,0.001969,100.483688,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:57.6,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1381.879373,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,1380.870233,3875.172051,-17235.95838,-17236.19414,-17236.24072,-17236.32837,-17236.27211,-17236.28202,-17236.29608,498.8,0.030174,99.259948,499,0.002316,100.483592,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:58.6,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1381.880557,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,1380.867806,3857.472673,-17235.94006,-17236.20259,-17236.2704,-17236.27458,-17236.28475,-17236.2071,-17236.37805,499,0.030116,99.25932,499,0.001969,100.483563,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,09:59.6,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000001,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1381.881825,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,1380.870701,3849.355312,-17235.94142,-17236.24212,-17236.22951,-17236.41308,-17236.31448,-17236.29755,-17236.42612,499.2,0.030174,99.258693,499,0.002142,100.483524,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:00.6,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1381.881155,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,1380.871661,3842.326503,-17236.01918,-17236.17713,-17236.34951,-17236.3905,-17236.24389,-17236.23394,-17236.35973,499.2,0.030174,99.258693,499,0.002142,100.483524,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:01.6,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000003,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1381.880685,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,1380.871036,3852.095902,-17235.91038,-17236.14338,-17236.40178,-17236.35794,-17236.28345,-17236.28065,-17236.45291,499.2,0.030174,99.257892,499,0.002548,100.483447,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:02.6,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1381.881252,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,1380.869683,3884.232479,-17235.96404,-17236.24066,-17236.35237,-17236.45266,-17236.26084,-17236.28905,-17236.4289,499.2,0.030348,99.257226,499,0.002722,100.483399,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:03.6,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1381.88282,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,1380.871401,3886.83635,-17235.86666,-17236.20962,-17236.32269,-17236.44978,-17236.23539,-17236.27632,-17236.39641,499,0.030116,99.256704,499,0.002316,100.483379,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:04.7,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1381.878367,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,1380.869716,3843.360731,-17236.00074,-17236.28175,-17236.41165,-17236.42431,-17236.34409,-17236.32149,-17236.49668,499,0.030116,99.256704,499,0.002316,100.483379,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:05.7,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1381.885481,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,1380.869494,3868.993259,-17236.08703,-17236.22655,-17236.44707,-17236.36497,-17236.32437,-17236.2552,-17236.45147,499,0.032433,99.25599,499,0.003474,100.483341,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:06.7,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1381.881309,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,1380.869367,3862.621138,-17235.95136,-17236.2817,-17236.32972,-17236.48517,-17236.26503,-17236.26788,-17236.4628,499,0.031274,99.255324,499,0.002432,100.483235,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:07.7,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1381.881167,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,1380.870309,3826.027339,-17236.01487,-17236.13906,-17236.42011,-17236.38616,-17236.34833,-17236.28199,-17236.45425,499.2,0.033591,99.254716,499.6,0.002258,100.483206,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:08.7,0,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1381.882225,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,1380.870073,3858.754268,-17235.90478,-17236.1786,-17236.35094,-17236.31132,-17236.28621,-17236.23671,-17236.45569,499.2,0.033591,99.254716,499.6,0.002258,100.483206,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230130,10:09.7,-0.000001,0.000003,-0.000037,-0.000001,-0.000001,-0.000002,NaN,NaN,-0.000004,-0.000003,-0.000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1381.883456,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,1380.868174,3832.894626,-17236.05307,-17236.23222,-17236.50633,-17236.3481,-17236.34554,-17236.23111,-17236.49817,499,0.030232,99.253944,499.6,0,100.483206,350,350,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
